original_text,polarity,subjectivity,clean_text
"Vaccines are essential but if the surge has begun African countries need much more.
Send oxygen
Send essential supplies 
Ensure rational evidence based care
Stop wastage on irrational treatments
Send health workers 
Emphasise ventilation &amp; fresh air flow
And more.",0.21666666666666667,0.35000000000000003,are essential but if the surge begun need much more . Send oxygen Send essential Ensure rational evidence based care Stop wastage on irrational Send health ventilation & ; fresh air flow And more .
"The timely delivery of #COVID19 vaccines is crucial. 

I welcome today’s decision by the Belgian Court of First Instance ordering #AstraZeneca to urgently deliver 50 million doses to 🇪🇺, as follows: 15 million doses by 26 July, 20 million by 23 August, 15 million by 27 September.",0.35000000000000003,0.7444444444444445,"The timely delivery of COVID19 is crucial . I welcome today ’ s decision by the Court of First Instance to urgently deliver 50 million to 🇪🇺, as : 15 million by 26 , 20 million by 23 August , 15 million by 27 ."
"It's true: #COVID19 vaccines will not give you the virus. The vaccines teach your body how to react, so you have the best immunity if you ever come in contact with the virus. 

#ISaidYesGA #VaccinateGA https://t.co/6dAydfkrzj",0.675,0.475,"It ' s true : COVID19 will not give you the virus . The teach your body how to react , so you have the best immunity if you ever come in contact with the virus ."
".@NicolaSturgeon reports that whereas around 13% of positive #Covid19 cases ended up in hospital at the beginning of the year, it is now down to around 5%. This shows the vaccines are having an effect.",0.03585858585858584,0.4171717171717172,". that whereas around 13 % of positive Covid19 ended up in hospital at the beginning of the year , it is now down to around 5 %. This the are an effect ."
"It’s LONG past the time to pull the plug on the #COVID19 vaccines. Fortunately, we have multiple options for safe, effective, inexpensive early treatment of the virus. These vaccines are shaping up to be disastrous. #FactsNotFear",0.07500000000000004,0.46875,"It ’ s LONG past the time to pull the plug on the COVID19 . Fortunately , we have multiple for safe , effective , inexpensive early treatment of the virus . These are shaping up to be disastrous ."
Bathong lena?! A se yona mass gathering? Ro topa topa Covid19 mos,0.0,0.0,?! A se mass gathering ? Covid19
"2/ DR TEDROS WARNS: ""VACCINES DONATED NEXT YEAR WILL BE FAR TOO LATE for those who are dying or being infected or w… https://t.co/QO6jWffPxR",-0.06666666666666667,0.5333333333333333,"2 / : "" DONATED NEXT YEAR WILL BE FAR TOO LATE for those who are dying or being infected or w …"
"“Unconvinced of the utility”?we must decry the practice entirely! These vaccines have not been adequately tested, are associated with disastrous adverse events, and are completely unnecessary for children who have ZERO risk from #COVID19! #FactsNotFear",-0.21666666666666667,0.6645833333333333,"“ Unconvinced of the utility ”? we must decry the practice entirely ! These have not been adequately tested , are associated with disastrous adverse , and are completely unnecessary for who have ZERO risk from COVID19 !"
"Get vaccinated! Let’s beat Covid-19! #WeCanDoThis 

https://t.co/6SJjjtquRx",0.0,0.0,Get ! Let ’ s beat Covid - 19 !
"Thanks for the interview for this very insightful article, @joannachiu. It's great to see a Canadian analysis.… https://t.co/l1r1WOLJRH",0.4000000000000001,0.4166666666666667,"Thanks for the interview for this very insightful article , . It ' s great to see a analysis .…"
"#Vanuatu received this batch of 20,000 Sinopharm #COVID19 #vaccine doses and 22,400 syringes donated by #China on June 7. This makes it the second #PacificIsland country to receive Chinese vaccines, after Solomon Islands. Find out more here: https://t.co/Z3dkhX3hhB https://t.co/NZMxmj0tQm",0.16666666666666666,0.16666666666666666,"received this batch of 20 , 000 COVID19 vaccine and 22 , 400 syringes donated by China on June 7 . This it the second country to receive , after . Find out more here :"
"#COVID19 may be new, but the COVID-19 vaccines are built on trusted work that goes back decades.  
COVID-19 vaccines are safe and effective. Get vaccinated as soon as you can. Learn more: https://t.co/2MAK2FwZ91. https://t.co/p5gN2X0WP0",0.3472727272727273,0.450909090909091,"COVID19 may be new , but the COVID - 19 are built on work that goes back . COVID - 19 are safe and effective . Get as soon as you can . Learn more :"
"Pin Code:[411043] 
Bharati Hospital Dhank PMCP
Vaccines: COVISHIELD,
Min Age Limit: [45,18],
Dose1 Capacity: 1,
Dos… https://t.co/JOBKccA4fV",-0.75,1.0,"Pin Code :[ 411043 ] Hospital : , Min Age Limit : [ 45 , 18 ], Dose1 Capacity : 1 , Dos …"
"Pin Code:[411030] 
Poona Hospital PMC P
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 9,
Dose2 Capacit… https://t.co/WtVoW8oPJX",-0.75,1.0,"Pin Code :[ 411030 ] Hospital P : , Min Age Limit : [ 18 ], Dose1 Capacity : 9 , Dose2 …"
"Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capa… https://t.co/qq425KcDDK",-0.75,1.0,"Pin Code :[ 411027 ] District Hospital : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 0 , Dose2 …"
"Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1209,5,… https://t.co/VOY3l5iH4B",-0.75,1.0,"Pin Code :[ 411038 ] - : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 1209 , 5 ,…"
"Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 653,30… https://t.co/ho0D1rN1Ox",-0.75,1.0,"Pin Code :[ 411004 ] - HOSPITAL : , Min Age Limit : [ 18 , 45 ], Dose1 Capacity : 653 , 30 …"
Always good when your partner gives the same answer to the same questions. If he had Twitter I’d tag Kyle but… https://t.co/0iCbBqxLgT,0.2333333333333333,0.2833333333333334,Always good when your partner the same answer to the same . If he had Twitter I ’ d tag Kyle but …
Fucking hell we finally reached 2 milly.,-0.3,0.9,hell we finally 2 .
@CPHO_Canada @JustinTrudeau #CoronaVirus #CoVid19 @fordnation @celliottability @epdevilla @pattyhajdu Utah mom blam… https://t.co/1MfsfUWSfw,0.0,0.0,Canada CoVid19 …
"Covid vaccines in healthy young people poses an ethical question as well as a benefit risk question. Is risk of myocarditis in your child worth it “for the greater good” to protect older people,at risks groups already vaccinated? I cannot accept that it’s a fair risk for children",0.39583333333333326,0.4916666666666667,"Covid in healthy young people an ethical question as well as a benefit risk question . Is risk of myocarditis in your child worth it “ for the greater good ” to protect older people , at already ? I cannot accept that it ’ s a fair risk for"
"In #Africa, the #AIDS rammed like rabid dogs into communities &amp; killing off generations; societies who couldn’t aff… https://t.co/eFynuswfJ7",0.0,0.0,"In , the like rabid dogs into & ; killing off ; who ’ t …"
"Every man, woman and child on the planet – regardless of financial condition, race, religion or geography – deserves access to lifesaving #COVID19 vaccines, and the world is looking to @G7 leaders to shoulder the responsibility to help vaccinate people in ALL countries. https://t.co/UI1dpBYDqt",0.0,0.0,"Every man , woman and child on the planet – regardless of financial condition , race , religion or geography – access to lifesaving COVID19 , and the world is looking to to shoulder the responsibility to help vaccinate people in ALL ."
@IanAbNe @21WIRE @British_Airways @kmacbean123 If those pilots were recently vaccinated with not sufficiently teste… https://t.co/TPI2RLhgdZ,0.0,0.25,If those were recently with not sufficiently teste …
"The NY State Health Department’s website recently posted a meme about the #Covid19 vaccines licensure, safety &amp; efficacy for others to share on their social media channels. The only problem-the statements promoted by the Health Dept are a flat out lie.
https://t.co/qwpbYlC3U2",0.002083333333333333,0.36041666666666666,"The State Health Department ’ s recently posted a about the Covid19 licensure , safety & ; efficacy for to share on their social media . The only problem - the by the Health are a flat out lie ."
"#COVID19 cases in South Africa has risen to 1,796,589. Increase of 10,510. The death toll is at 58,441. Increase of 118. Recoveries stand at 1,632,182.",0.0,0.0,"COVID19 in South risen to 1 , 796 , 589 . Increase of 10 , 510 . The death toll is at 58 , 441 . Increase of 118 . stand at 1 , 632 , 182 ."
Key takeaway from @AfAmResearch &amp; @commonwealthfnd's survey: An individual's personal doctor/primary care physician… https://t.co/gAqh8MufTG,0.0,0.5666666666666667,Key from & ; ' s survey : An individual ' s personal doctor / primary care physician …
"Join us tomorrow, June 19th, from 11am-7pm at KIPP Academy for a #COVID19 Vaccination Clinic! 

@pfizer &amp; @JNJNews #vaccines will be available. Individuals 12+ are eligible to get vaccinated. 

For more info &amp; consent form for minors, visit: https://t.co/KXE36ZxI9u https://t.co/F38OSgANuH",0.45,0.45,"Join us tomorrow , June 19th , from 11am - 7pm at Academy for a COVID19 Vaccination Clinic ! & ; will be available . 12 + are eligible to get . For more & ; consent form for , visit :"
"Top question asked right now: what to do about J&amp;J 1-shot #COVID19 vaccine &amp; rise of #DeltaVariant? Not medical advice: lots of immunologists are hypothesizing &amp; predicting mixing vaccines of different types could yield equal/better response. Trials TBD.🧵
https://t.co/Hd1l6hWo44",0.19642857142857142,0.4089285714285714,Top question right now : what to do about J & ; J 1 - shot COVID19 vaccine & ; rise of ? Not medical advice : lots of are & ; of different could yield equal / better response . .🧵
"#Israel will be donating more than 1 MILLION doses of the #COVID19 vaccine to the Palestinian Authority in an effort to help fight the pandemic. 

The first 100,000 vaccines were transferred to the PA this morning through Bitunia crossing.

https://t.co/7qoNe6JOuZ",0.375,0.41666666666666663,"will be more than 1 MILLION of the COVID19 vaccine to the Authority in an effort to help fight the pandemic . The first 100 , 000 were transferred to the PA this morning through crossing ."
Study: Most people support sharing vaccines with other countries https://t.co/os0KnveqDp #covid19 #vaccines https://t.co/p7hIOIz1FC RT @WEF,0.1875,0.4375,Study : Most people support with other covid19
"@Morphmachine The Brit Fertility Soc statement is pretty good
 https://t.co/j7cbju8nEJ

Fullfact also… https://t.co/cLSimOnkXL",0.475,0.8,The Brit Fertility Soc statement is pretty good also …
Israel to transfer more than 1 million Covid-19 shots which are due to expire to Palestinian Authority https://t.co/yvJKagmA9z,0.1875,0.4375,to transfer more than 1 million Covid - 19 which are due to expire to Authority
Damn Mkhize even took the cropping tool.,0.0,0.0,Damn even took the tool .
"Key takeaway from @AfAmResearch &amp; @commonwealthfnd's survey: An individual's personal doctor/primary care physician is the most effective messenger when it comes to #COVID19 vaccines.

We need trustworthy messengers in order to reduce vaccine hesitancy.
https://t.co/fMSixS4o6p https://t.co/doZEloxGuH",0.22000000000000003,0.6,Key from & ; ' s survey : An individual ' s personal doctor / primary care physician is the most effective messenger when it comes to COVID19 . We need trustworthy in order to reduce vaccine hesitancy .
"#COVID19 has changed the way we live &amp; work &amp; made improving digital services more important for financial institutions &amp; their customers. To support this transformation, @IFC_org launched its #DigilabFinance program in #Africa &amp; the #MiddleEast: https://t.co/ReA6lLyAWi https://t.co/K3LqApk00a",0.20727272727272728,0.4,"COVID19 the way we live & ; work & ; made improving digital more important for financial & ; their . To support this transformation , its program in & ; the :"
".@MoetiTshidi said that the continent welcomed the recent international vaccine pledges to donate more jabs later in the year. 

However, added that ""if we are to curb the third wave, Africa needs doses here and now.""

@jriggers has more
https://t.co/CRDhqPHFWM",0.16666666666666666,0.20833333333333334,". said that the continent the recent international vaccine to donate more later in the year . However , added that "" if we are to curb the third wave , needs here and now ."" more"
